Id,Partition,Code,Description,Brand,BrandType,ExtraData,SupplyPanel,supplyPanelLoc,Power,Frequency,Poles,Volt,Current,RPM,CosPhi,Effeciency,Mounting,FrameSize,Cooling,Duty,ThermalClass,IP,BearingDE,BearingNDE,GreaseBrand,GreaseBrandType,IntervalDays,QtyDE,QtyNDE,Weight
,Public,312AS36MT10,High Pressure Fan,,,2612B.01,312MC05,F8-B,5.5,0,0,380,0,3000,0,0,,,,,,55,,,,,0,0,0,0
,Public,312AS54MT10,Turbo Blower,,,2708A.01,MCC502,F2-A,5.5,0,0,380,0,3000,0,0,,,,,,55,,,,,0,0,0,0
,Public,312AS55MT10,Turbo Blower,,,2710A.01,MCC502,F2-B,5.5,0,0,380,0,3000,0,0,,,,,,55,,,,,0,0,0,0
,Public,312AS67MT10,Turbo Blower,,,2552A.01,MCC502,R7-C,5.5,0,0,380,0,3000,0,0,,,,,,55,,,,,0,0,0,0
,Public,312BE41MT20,Bucket Elevator Inching Device,TOSHIBA,IKK-FCKW8,2613A.02,312MC05,R5-C,5.5,50,6,380,0,960,0,0,,160M,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,126
,Public,312BE72MT20,Bucket Elevator Inching Device,TOSHIBA,IKK-FCKW8,2613B.02,312MC05,R5-D,5.5,50,6,380,0,960,0,0,,160M,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,126
,Public,312RA69MT10,Rotary Feeder 2 Motor,TOSHIBA,IKK-FCKLW8,2719B.01,MCC506,F2-B,5.5,50,4,380,0,1445,0,0,,132M,,S1,F,44,6308ZZ,6208ZZ,,,0,0,0,86
,Public,313FA77MT20,ID Fan Inching,,,2725A.02,MCC506,F4-C,5.5,0,0,380,0,1500,0,0,,,,,,55,,,,,0,0,0,0
,Public,313FA79MT20,ID Fan Inching,,,2725B.02,MCC506,F4-D,5.5,0,0,380,0,1500,0,0,,,,,,55,,,,,0,0,0,0
,Public,314DG47MT10,,TOSHIBA,IKK-FCKLW8,2804A.01,,,5.5,50,4,380,0,1445,0,0,,132M,,S1,F,44,6308ZZ,6208ZZ,,,0,0,0,86
,Public,314DG93MT10,,TOSHIBA,IKK-FCKLW8,2804B.01,,,5.5,50,4,380,0,1445,0,0,,132M,,S1,,44,6308ZZ,6208ZZ,,,0,0,0,86
,Public,314RA35MR10,Chain Conveyor Motor,TOSHIBA,IKK-FCKLW8,2804A.01,210MC05,R5-C,5.5,50,4,380,0,1500,0,0,,132M,,S1,F,44,6308ZZ,6208ZZ,,,0,0,0,86
,Public,314RA81MR10,Chain Conveyor Motor,,,2804B.01,220MC05,R4-C,5.5,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,314SC58MT20,Screw Conveyor,TOSHIBA,IKK-KCKlW8,2802B.02,220MC05,R5-B,5.5,50,4,380,0,1445,0,0,,132M,,S1,F,44,6308ZZ,6208ZZ,,,0,0,0,86
,Public,314SC83MT10,Screw Conveyor,TOSHIBA,IKK-KCKlW8,2802B.01,220MC05,R5-A,5.5,50,4,380,0,1445,0,0,,132M,,S1,F,44,6308ZZ,6208ZZ,,,0,0,0,86
,Public,315BC69MT10,Belt Conveyor,TOSHIBA,IKK-FCKLW8,2919A.01,MCC505,F4-C,5.5,50,4,380,0,1445,0,0,,132M,,S1,F,54,6308ZZ,6208ZZ,,,0,0,0,86
,Public,315TC07MT10,Gas Cond. Tower Screw Conveyor,TOSHIBA,IKK-FCKLW8,2904A.01,MCC505,F3-B,5.5,50,4,380,0,1445,0,0,,132M,,S1,F,44,6308ZZ,6208ZZ,,,0,0,0,86
,Public,316DR27MT50,Kiln Gear Oil Pump,,,2726A.13,MCC506,R4-A,5.5,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,316FA45MT10,Kiln Gear Oil Pump,,,2728A.01,MCC506,R4-B,5.5,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,403AF05MT50,Apron Conveyor,TOSHIBA,IKK-FCKLW8,3102A.02,,,5.5,50,4,380,0,1445,0,0,,132M,,S1,F,44,6308ZZ,6208ZZ,,,0,0,0,86
,Public,502FA15MT10,Turbo Blower (Silo A),,,3411A.01,MCC701,F9-D,5.5,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,502FA37MT10,Turbo Blower (Silo B),,,3411B.01,MCC702,F7-D,5.5,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,502FA59MT10,Turbo Blower (Silo C),,,3411C.01,MCC701,F9-E,5.5,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,502FA81MT10,Turbo Blower (Silo D),,,3411D.01,MCC702,F7-E,5.5,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,513PM07MT20,Packer A spout motor 1,ABB,,,513PM07EC20,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,513PM07MT30,Packer A spout motor 2,,,,513PM07EC30,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,513PM07MT40,Packer A spout motor 3,,,,513PM07EC40,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,513PM07MT50,Packer A spout motor 4,,,,513PM07EC50,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,513PM07MT60,Packer A spout motor 5,,,,513PM07EC60,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,513PM07MT70,Packer A spout motor 6,,,,513PM07EC70,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,513PM07MT80,Packer A spout motor 7,,,,513PM07EC80,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,513PM07MT90,Packer A spout motor 8,,,,513PM07EC90,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,523PM07MT20,Packer B spout motor 1,,,,523PM07EC20,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,523PM07MT30,Packer B spout motor 2,,,,523PM07EC30,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,523PM07MT40,Packer B spout motor 3,,,,523PM07EC40,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,523PM07MT50,Packer B spout motor 4,,,,523PM07EC50,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,523PM07MT60,Packer B spout motor 5,,,,523PM07EC60,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,523PM07MT70,Packer B spout motor 6,,,,523PM07EC70,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,523PM07MT80,Packer B spout motor 7,,,,523PM07EC80,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,523PM07MT90,Packer B spout motor 8,,,,523PM07EC90,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,533PM07MT20,Packer C spout motor 1,,,,533PM07EC20,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,533PM07MT30,Packer C spout motor 2,,,,533PM07EC30,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,533PM07MT40,Packer C spout motor 3,,,,533PM07EC40,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,533PM07MT50,Packer C spout motor 4,,,,533PM07EC50,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,533PM07MT60,Packer C spout motor 5,,,,533PM07EC60,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,533PM07MT70,Packe C spout motor 6,,,,533PM07EC70,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,533PM07MT80,Packer C spout motor 7,,,,533PM07EC80,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,533PM07MT90,Packer C spout motor 8,,,,533PM07EC90,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,543PM07MT20,Packer D spout motor 1,,,,543PM07EC20,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,543PM07MT30,Packer D spout motor 2,,,,543PM07EC30,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,543PM07MT40,Packer D spout motor 3,,,,543PM07EC40,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,543PM07MT50,Packer D spout motor 4,,,,543PM07EC50,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,543PM07MT60,Packer D spout motor 5,,,,543PM07EC60,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,543PM07MT70,Packe D spout motor 6,,,,543PM07EC70,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,543PM07MT80,Packer D spout motor 7,,,,543PM07EC80,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,543PM07MT90,Packer D spout motor 8,,,,543PM07EC90,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,553PM02MT20,Packer E spout motor 1,,,,553PM07EC20,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,553PM02MT30,Packer E spout motor 2,,,,553PM07EC30,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,553PM02MT40,Packer E spout motor 3,,,,553PM07EC40,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,553PM02MT50,Packer E spout motor 4,,,,553PM07EC50,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,553PM02MT60,Packer E spout motor 5,,,,553PM07EC60,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,553PM02MT70,Packe E spout motor 6,,,,553PM07EC70,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,553PM02MT80,Packer E spout motor 7,,,,553PM07EC80,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,553PM02MT90,Packer E spout motor 8,,,,553PM07EC90,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,5A3PM02MT20,Packer F spout motor 1,,,,5A3PM07EC20,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,5A3PM02MT30,Packer F spout motor 2,,,,5A3PM07EC30,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,5A3PM02MT40,Packer F spout motor 3,,,,5A3PM07EC40,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,5A3PM02MT50,Packer F spout motor 4,,,,5A3PM07EC50,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,5A3PM02MT60,Packer F spout motor 5,,,,5A3PM07EC60,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,5A3PM02MT70,Packe F spout motor 6,,,,5A3PM07EC70,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,5A3PM02MT80,Packer F spout motor 7,,,,5A3PM07EC80,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,5A3PM02MT90,Packer F spout motor 8,,,,5A3PM07EC90,,5.5,50,4,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,318SC11MT10,Screw conveyor-1,,,,,1M6,5.5,0,0,400,10,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,322FA15MT10,FAN FOR AIR SLIDE 322AS16,,,,320MC05,D42.3,5.5,0,0,400,0,2920,0,0,,,,,,0,6208 ZZ/C3,6207 ZZ/C3,,,0,0,0,0
,Public,322FA27MT10,FAN FOR AIR SLIDE 322AS11,,,,320MC05,H50.3,5.5,0,0,400,0,2920,0,0,,,,,,0,,,,,0,0,0,0
,Public,325MX01MT10,BY-PASS ISOLATING DAMPER MOTOR,,,,320MC05,J24.1,5.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,325SC04MR10,SCREW UNDER CONDITIONING TOWER,,,,320MC05,G34.3,5.5,0,0,400,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,325SC10MR10,SCREW UNDER FILTER,,,,320MC05,G26.3,5.5,0,0,400,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,325SC11MR10,SCREW UNDER FILTER,,,,320MC05,H58.1,5.5,0,0,400,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,325SC23MR10,SCREW CONVEYOR,,,,320MC05,H58.3,5.5,0,0,400,0,1455,0,0,,,,,,0,,,,,0,0,0,0
,Public,325SC26MR10,SCREW CONVEYOR,SIEMENS,,,320MC05,H50.1,5.5,0,0,400,0,1455,0,0,,,,,,0,,,,,0,0,0,0
,Public,326FA05MT10,KILN COOLING SHELL FAN MOTOR,,,,321MC05,F-58.1,5.5,0,0,400,0,3000,0,0,,,,,,0,,,,,0,0,0,0
,Public,326FA06MT10,KILN COOLING SHELL FAN MOTOR,,,,321MC05,F-58.3,5.5,0,0,400,0,3000,0,0,,,,,,0,,,,,0,0,0,0
,Public,326FA07MT10,KILN COOLING SHELL FAN MOTOR,,,,321MC05,F-50.1,5.5,0,0,400,0,3000,0,0,,,,,,0,,,,,0,0,0,0
,Public,326FA08MT10,KILN COOLING SHELL FAN MOTOR,,,,321MC05,F-50.3,5.5,0,0,400,0,3000,0,0,,,,,,0,,,,,0,0,0,0
,Public,326FA09MT10,KILN COOLING SHELL FAN MOTOR,,,,321MC05,F-42.1,5.5,0,0,400,0,3000,0,0,,,,,,0,,,,,0,0,0,0
,Public,326FA10MT10,KILN COOLING SHELL FAN MOTOR,,,,321MC05,F-42.3,5.5,0,0,400,0,3000,0,0,,,,,,0,,,,,0,0,0,0
,Public,326FA11MT10,KILN COOLING SHELL FAN MOTOR,,,,321MC05,F-34.1,5.5,0,0,400,0,3000,0,0,,,,,,0,,,,,0,0,0,0
,Public,326FA12MT10,KILN COOLING SHELL FAN MOTOR,,,,321MC05,F-34.3,5.5,0,0,400,0,3000,0,0,,,,,,0,,,,,0,0,0,0
,Public,326FA13MT10,KILN COOLING SHELL FAN MOTOR,,,,321MC05,F-26.1,5.5,0,0,400,0,3000,0,0,,,,,,0,,,,,0,0,0,0
,Public,326FA14MT10,KILN COOLING SHELL FAN MOTOR,,,,321MC05,F-26.3,5.5,0,0,400,0,3000,0,0,,,,,,0,,,,,0,0,0,0
,Public,326FA15MT10,KILN COOLING SHELL FAN MOTOR,,,,321MC05,F-18.1,5.5,0,0,400,0,3000,0,0,,,,,,0,,,,,0,0,0,0
,Public,326FA16MT10,KILN COOLING SHELL FAN MOTOR,,,,321MC05,F-18.3,5.5,0,0,400,0,3000,0,0,,,,,,0,,,,,0,0,0,0
,Public,326FA17MT10,KILN COOLING SHELL FAN MOTOR,,,,321MC05,F-10.1,5.5,0,0,400,0,3000,0,0,,,,,,0,,,,,0,0,0,0
,Public,326FA18MT10,KILN COOLING SHELL FAN MOTOR,,,,321MC05,F-10.3,5.5,0,0,400,0,3000,0,0,,,,,,0,,,,,0,0,0,0
,Public,326FA19MT10,KILN COOLING SHELL FAN MOTOR,,,,321MC05,E-58.1,5.5,0,0,400,0,3000,0,0,,,,,,0,,,,,0,0,0,0
,Public,334SC28MR10,SCREW UNDER FILTER,,,,320MC05,I26.3,5.5,0,0,400,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,334SC29MR10,SCREW UNDER FILTER,,,,320MC05,I18.1,5.5,0,0,400,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,436FA44MT10,AIR SLIDE FAN MOTOR,,,,,,5.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436FA58MT10,AIR SLIDE FAN MOTOR,,,,,,5.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436FA77MT10,AIR SLIDE FAN MOTOR,,,,,,5.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,438FA02MT10,AIR SLIDE FAN MOTOR,,,,,,5.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,438FA03MT10,AIR SLIDE FAN MOTOR,,,,,,5.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,438FA28MT10,AIR SLIDE FAN MOTOR,,,,,,5.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,5A2BE05MT10,ELEVATOR,,,,500MC09,D-50.3,5.5,0,0,400,11.6,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623RA18MT10,Rotary feeder,SEW,RF87 AR132S/M/W DRE132M4/TF/AL,,620MC05,,5.5,0,0,400,10.5,1455,0.85,0,,,,,,0,,,,,0,0,0,0
,Public,623RA47MT10,Rotary valve,SEW,RF97/II2GD EDRE132M4/3GD/KCC/TF/AL,,620MC05,,5.5,0,0,400,11.3,1455,0.85,0,,,,,,0,,,,,0,0,0,0
,Public,115BC05MT13,Long Belt Conveyor 1 Motor 1 secondary resisitor Motor2,,,2110A.07,115BC05SR10,,5,50,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,115BC07MT12,Long Belt Conveyor 2 Motor 1 Secondary Resistor,,,2110B.06,115BC07SR10,,5,50,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,115BC07MT22,Long Belt Conveyor 2 Motor 2 Secondary Rsistor Motor,,,2110B.07,115BC07SR20,,5,50,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,501FA65MT10,Motor Fan For Blower Room,,,3466A.01,MCC701,R7-C,4,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,501FA67MT10,Motor Fan For Blower Room,,,3466B.01,MCC701,R7-D,4,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,502AB17MT10,Roots Blower (Silo A),,,3413A.01,MCC701,F4-A,4,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,502AB39MT10,Roots Blower (Silo B),ABB,,3413B.01,MCC702,F2-A,4,50,2,380,0,3000,0,0,,,,S1,,54,,6207,,,0,0,0,0
,Public,502AB61MT10,Roots Blower (Silo C),,,3413C.01,MCC701,F5-B,4,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,502AB83MT10,Roots Blower (Silo D),,,3413D.01,MCC702,F3-B,4,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,512AS09MT10,Turbo  Blower,,,3440A.01,MCC701,R9-E,4,0,0,380,0,3000,0,0,,,,,,54,6207 2RSC3,6206 2Z/C3,,,0,0,0,0
,Public,512SB05MT10,Vibrating Screen ,,,3419A.01,MCC701,F8-B,4,0,0,380,0,1500,0,0,,,,,,54,6207 2RSC3,6208 2RSC3,,,0,0,0,0
,Public,522AS09MT10,Turbo Blower Motor,,,3440B.01,MCC702,R5-E,4,0,0,380,0,3000,0,0,,,,,,54,6206 2Z/C3,6207 2RSC3,,,0,0,0,0
,Public,522SB05MT10,Vibrating Screen ,,,3419B.01,MCC702,F6-B,4,0,0,380,0,1500,0,0,,,,,,54,6207 2RSC3,6208 2RSC3,,,0,0,0,0
,Public,532AS09MT10,Turbo Blower,,,3440C.01,MCC701,R9-F,4,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,532SB05MT10,Vibrating Screen,,,3419C.01,MCC701,F10-B,4,0,0,380,0,1500,0,0,,,,,,54,6207 2RSC3,6208 2RSC3,,,0,0,0,0
,Public,542AS09MT10,Turbo Blower Motor,,,3440D.01,MCC702,R5-F,4,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,542SB05MT10,Vibrating Screen,,,3419D.01,MCC702,F8-B,4,0,0,380,0,1500,0,0,,,,,,54,6207 2RSC3,6208 2RSC3,,,0,0,0,0
,Public,200BC03MR10,CONVEYOR,,,,210MC04,C-18.1,4,0,0,400,7.9,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,236BC27MT10,CONVEYOR,,,,230MC05,F-34.1,4,0,0,400,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,322BE09MR10,ELEVATOR AUXILIARY DRIVE,,,,320MC05,D34.1,4,0,0,400,0,1445,0,0,,,,,,0,,,,,0,0,0,0
,Public,322FA28MT10,FAN FOR AIR SLIDE 322AS07,,,,320MC05,E34.1,4,0,0,400,0,2900,0,0,,,,,,0,6207 ZZ/C3,6206 ZZ/C3,,,0,0,0,0
,Public,322FA29MT10,FAN FOR AIR SLIDE 322AS11,ABB,M2BA112MB-2,,320MC05,E34.3,4,50,2,400,0,2895,0.86,86.1,1001,,,S1,,55,6206 ZZ/C3,6205 ZZ/C3,,,0,0,0,37
,Public,322FA36MT10,FAN FILTER 322DC35,,,,320MC05,F58.1,4,0,0,400,0,3000,0,0,,,,,,0,6207 2RS/C3,6206 2RS/C3,,,0,0,0,0
,Public,325SC58MR10,SCREW CONVEYOR,SIEMENS,D88-LA112MB4,,320MC05,H42.3,4,50,0,400,0,1440,0.83,0,,,,,F,55,6308,6205,,,0,0,0,0
,Public,328DG02MR10,CHAIN CONVEYOR UNDER ELECTROFILTER,,,,321MC05,D-50.3,4,0,0,400,0,1420,0,0,,,,,,0,,,,,0,0,0,0
,Public,328DG03MR10,CHAIN CONVEYOR UNDER ELECTROFILTER,,,,321MC05,D-42.1,4,0,0,400,0,1420,0,0,,,,,,0,,,,,0,0,0,0
,Public,331FA30MT10,FAN FILTER 331DC29,,,,320MC05,I58.3,4,0,0,400,0,3000,0,0,,,,,,0,6207 2RS/C3,6206 2RS/C3,,,0,0,0,0
,Public,334FA39MT10,FAN FILTER 334DC33,,,,320MC05,I50.3,4,0,0,400,0,3000,0,0,,,,,,0,,,,,0,0,0,0
,Public,334FA40MT10,FAN FOR AIR SLIDE 334AS32,,,,320MC05,I42.1,4,0,0,400,0,2860,0,0,,,,,,0,6207 ZZ/C3,6206 ZZ/C3,,,0,0,0,0
,Public,334RA19MR10,ROTARY FEEDER UNDER  334CY18,,,,230MC05,E-26.1,4,0,0,400,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,334RA20MR10,ROTARY FEEDER UNDER  334CY18,,,,230MC05,E-26.3,4,0,0,400,0,1500,0,0,,,,,,0,6207 ZZ/C3,6206 ZZ/C3,,,0,0,0,0
,Public,334SC26MR10,SCREW UNDER FILTER,,,,320MC05,I34.3,4,0,0,400,0,1500,0,0,,,,,,0,,6205ZZ/C3,,,0,0,0,0
,Public,334SC27MR10,SCREW UNDER FILTER,,,,320MC05,I26.1,4,0,0,400,0,1500,0,0,,,,,,0,6306 ZZ/C3,6205 ZZ/C3,,,0,0,0,0
,Public,436FA59MT10,AIR SLIDE FAN MOTOR,,,,,,4,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436FA69MT10,AIR SLIDE FAN MOTOR,,,,,,4,0,0,400,0,0,0,0,,,,,,0,6207 ZZ/C3,6206 ZZ/C3,,,0,0,0,0
,Public,436FA70MT10,AIR SLIDE FAN MOTOR,,,,,,4,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436FA76MT10,FAN FOR FILTER 436DC45,,,,,,4,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436FA78MT10,AIR SLIDE FAN MOTOR,,,,,,4,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,438FA05MT10,FAN FOR FILTER 438DC04,,,,,,4,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,438FA10MT10,AIR SLIDE FAN MOTOR,,,,,,4,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,438FA13MT10,AIR SLIDE FAN MOTOR,,,,,,4,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,438FA15MT10,AIR SLIDE FAN MOTOR,,,,,,4,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,438FA17MT10,AIR SLIDE FAN MOTOR,,,,,,4,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,438FA22MT10,FAN FOR FILTER 438DC21,,,,,,4,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,438FA24MT10,FAN FOR FILTER 438DC23,,,,,,4,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,438FA26MT10,FAN FOR FILTER 438DC25,,,,,,4,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,438FA29MT10,AIR SLIDE FAN MOTOR,,,,,,4,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,438FA30MT10,AIR SLIDE FAN MOTOR,,,,,,4,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,438FA31MT10,AIR SLIDE FAN MOTOR,,,,,,4,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623SC33MT10,Bag filter screw conveyor 1,,/II2GD EDRE 132S4/2GD/AL,,620MC05,,4,0,0,400,0,1460,0.82,0,,,,,,0,,,,,0,0,0,0
,Public,623SC37MT10,Bag filter screw conveyor 2,,/II2GD EDRE 132S4/2GD/AL,,620MC05,,4,0,0,400,0,1460,0.82,0,,,,,,0,,,,,0,0,0,0
,Public,623SC33MT10,Bag filter screw conveyor 1,,,,,,4,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623SC37MT10,Bag filter screw conveyor 2,,,,,,4,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,114DC07MT20,Bag Filter Screw Conveyor,,,2107A.01,MCC101,F5-A,3.7,50,4,380,0,1500,0,0,B5,,A-4-S,,F temp rise B,44,,,,,0,0,0,0
,Public,203BC09MT10,Belt Conveyor For Additive,TOSHIBA,IKK-FCKLW8,2410A.01,MCC401,F7-C,3.7,50,4,380,0,1450,0,0,,132S,,S1,F,44,6308ZZ,6208ZZ,,,0,0,0,72
,Public,216AS51MT10,Turbo Blower,,,2517A.01,MCC402,F7-E,3.7,0,0,380,0,3000,0,0,,,,,,44,,,,,0,0,0,0
,Public,216LU29MT10,LP Pump Outlet,,,2512A.03,MCC403,F2-B,3.7,50,4,380,0,1000,0,0,,,,S1,,44,6308 ZZ,6208 ZZ,,,0,0,0,0
,Public,216LU31MT10,LP Pump Inlet,,,2512A.02,MCC403,F2-A,3.7,0,0,380,0,1000,0,0,,,,,,44,6308 ZZ,6208 ZZ,,,0,0,0,0
,Public,216RA43MT10,Rotary Air Lock 1,TOSHIBA,IKK-FCKLW8,2515A.04,MCC402,F6-C,3.7,50,4,380,0,1450,0,0,,132S,,S1,F,44,6309ZZ,6208ZZ,,,0,0,0,72
,Public,216RA45MT10,Rotary Air Lock 2,TOSHIBA,IKK-FCKLW8,2515A.05,MCC402,F7-B,3.7,50,4,380,0,1450,0,0,,132S,,S1,F,44,6309ZZ,,,,0,0,0,72
,Public,216RA47MT10,Rotary Air Lock 3,TOSHIBA,IKK-FCKLW8,2515A.06,MCC402,F7-C,3.7,50,4,380,0,1450,0,0,,132S,,S1,F,44,6309ZZ,,,,0,0,0,72
,Public,216RA49MT10,Rotary Air Lock 4,TOSHIBA,IKK-FCKLW8,2515A.07,MCC402,F7-D,3.7,50,4,380,0,1450,0,0,,132S,,S1,F,44,6309ZZ,6208 ZZ,,,0,0,0,72
